Name,ID,GaiaDR3,inrt,Prob,RA_ICRS,DE_ICRS,RA_ICRS,DE_ICRS
"NGC_2168",4511,3426263121902684544,1,0.61210506,92.32517973,24.17447557,92.32517973363,24.17447557022
"NGC_2168",4511,3426263298000450176,1,0.89293876,92.25072205,24.16680643,92.25072205381,24.16680643033
"NGC_2168",4511,3426263362420622208,1,0.91677238,92.28601173,24.18673887,92.28601173042,24.18673887303
"NGC_2168",4511,3426263362420622080,1,0.7618071,92.28821827,24.18931052,92.28821826877,24.18931052366
"NGC_2168",4511,3426263396780601344,1,0.94444299,92.30137114,24.19231973,92.30137114116,24.19231972961
"NGC_2168",4511,3426263568586535936,1,0.76416768,92.32502313,24.19750594,92.32502313108,24.19750593724
"NGC_2168",4511,3426263602939041152,1,0.88438623,92.33489321,24.20490847,92.33489321052,24.20490847278
"NGC_2168",4511,3426263671658266752,1,1.0,92.35309109,24.21637211,92.35309108613,24.21637211216
"NGC_2168",4511,3426263809097220352,1,1.0,92.31608691,24.21438016,92.31608690538,24.21438015542
"NGC_2168",4511,3426263912176435200,1,0.90018645,92.33079568,24.21927833,92.33079568291,24.21927833312
"NGC_2168",4511,3426264221414080384,1,1.0,92.27279212,24.21908848,92.27279211591,24.21908848488
"NGC_2168",4511,3426264427572833664,1,0.83711488,92.22423381,24.22190937,92.22423381456,24.22190936599
"NGC_2168",4511,3426264466231540480,1,1.0,92.24059785,24.22998639,92.24059785215,24.22998638621
"NGC_2168",4511,3426264603670482944,1,0.52533099,92.28914915,24.22391297,92.28914914696,24.22391297182
"NGC_2168",4511,3426264603670485120,1,0.68430904,92.28080493,24.22221437,92.28080493382,24.22221437257
"NGC_2168",4511,3426264668092930048,1,0.73166559,92.27712635,24.23052696,92.27712634533,24.23052695899
"NGC_2168",4511,3426264706749693184,0,0.38458922,92.28065668,24.24800061,92.28065667634,24.24800061199
"NGC_2168",4511,3426264736810476928,1,0.72646743,92.31227267,24.25054489,92.31227267017,24.25054489142
"NGC_2168",4511,3426264771170214656,1,0.74689048,92.31436181,24.25813172,92.31436181008,24.2581317249
"NGC_2168",4511,3426264981627601664,1,1.0,92.25360771,24.2656027,92.25360770912,24.26560270424
"NGC_2168",4511,3426265015987334016,1,0.84861304,92.27642088,24.26555651,92.27642088117,24.26555650972
"NGC_2168",4511,3426265119066538624,1,0.97540401,92.29250711,24.2892838,92.29250710723,24.28928380059
"NGC_2168",4511,3426265149127015936,1,0.89293876,92.37475988,24.22505418,92.37475987508,24.22505417745
"NGC_2168",4511,3426265222145752064,1,0.7805499,92.36286515,24.22922766,92.36286515031,24.22922766364
"NGC_2168",4511,3426265256505487104,1,1.0,92.36438582,24.24351092,92.36438582271,24.24351091605
"NGC_2168",4511,3426265355293202176,1,0.65466335,92.38612505,24.25112647,92.38612505395,24.25112647093
"NGC_2168",4511,3426265389645504000,1,0.87202202,92.39416739,24.27031179,92.39416739358,24.2703117946
"NGC_2168",4511,3426265462663916032,1,0.99036934,92.36037838,24.24980116,92.36037838413,24.24980115698
"NGC_2168",4511,3426265458366936832,1,0.73107198,92.36880832,24.25866284,92.36880831774,24.2586628417
"NGC_2168",4511,3426265492726674176,1,0.7367769,92.33996713,24.25723295,92.33996713021,24.25723294961
"NGC_2168",4511,3426265531383388928,1,0.78524158,92.35281425,24.27407389,92.35281425448,24.27407388638
"NGC_2168",4511,3426265664525396992,1,0.80083811,92.37598307,24.27977176,92.37598306722,24.27977176356
"NGC_2168",4511,3426265664523409792,1,0.84664396,92.37417578,24.28155031,92.37417577594,24.2815503089
"NGC_2168",4511,3426265698883150080,1,0.57883459,92.41911219,24.26410805,92.419112192,24.26410804605
